2390,3.7799999999999994,8.634,145,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2415,3.7799999999999994,8.634,145,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2586,3.7799999999999994,8.634,147,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2679,3.7799999999999994,8.634,146,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2761,3.7799999999999994,8.634,145,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2889,3.7799999999999994,8.634,146,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
2995,3.7799999999999994,8.634,146,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
3121,3.7799999999999994,8.634,147,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
3197,3.7799999999999994,8.634,144,c8b7b9f7d8b142bcc78ffed4fe8dd834,b5de50f1597ac47be3c80938ac716700,685d619a40803946c685f1422abc5629
3338,3.7585666666666664,8.346200000000001,149,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
3423,3.7392766666666666,8.087180000000002,145,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
3509,3.721915666666667,7.854062000000002,142,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
3622,3.706290766666667,7.644255800000002,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
3689,3.6922283566666674,7.455430220000001,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
3898,3.7060055210000007,7.100187198000001,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,685d619a40803946c685f1422abc5629
4014,3.7184049689000007,6.780468478200001,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4117,3.7295644720100007,6.492721630380001,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4268,3.8796459654910684,6.602676776259691,143,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4344,4.01471930962403,6.701636407551412,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4479,4.136285319343695,6.790700075713961,143,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4576,4.245694728091393,6.870857377060254,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4698,4.344163195964321,6.942998948271919,145,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4775,4.432784817049957,7.007926362362417,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4871,4.51254427602703,7.066361035043865,144,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
4997,4.5843277891063945,7.118952240457169,146,b5de50f1597ac47be3c80938ac716700,c8b7b9f7d8b142bcc78ffed4fe8dd834,52eba2f3fae93139fe2cb55b384ba319
