3rd floor atrium,3rd-floor-atrium
0.0,0.0,36.444,19.932
120
837d614e2d894c7bd06abb22e3594100,21.91,0.0,0
52eba2f3fae93139fe2cb55b384ba319,17.252,0.0,0
b5de50f1597ac47be3c80938ac716700,12.346,0.0,0
685d619a40803946c685f1422abc5629,22.858,19.932,180
8cb980d669fc5bfab2ad757dd8a4210c,17.156,19.932,180
4d631bfc9292dbacea87ac8860283332,11.394,19.932,180
f7051363deddd98b8d82721e6705281f,31.911,2.826,0
7b37329e4a825de36e1a572bfb3f6437,27.05,7.794,270
f58e0596f17b62a2b8eca7fb57541f19,27.05,12.802,270
bc54fceee569aeb04b0e29d3a2438905,30.047,17.106,180
c8b7b9f7d8b142bcc78ffed4fe8dd834,5.835,2.826,0
676ca537da004748c7e24b3b36f74725,9.394,7.68,90
11e9494595dc2db43f57ff02a26f3e14,9.394,12.396,90
d97ea8117eee818d3fb9888baff15611,5.737,17.106,180
END
0.0,2.826
0.0,17.106
9.394,17.106
9.394,19.932
27.05,19.932
27.05,17.106
36.444,17.106
36.444,2.826
27.05,2.826
27.05,0.0
9.394,0.0
9.394,2.826
